41, 59, 1.0, 1.0
40, 59, 1.0, 1.0
40, 59, 2.0, 2.0
41, 60, 2.0, 2.0
41, 60, 3.0, 3.0
42, 60, 4.0, 4.0
42, 60, 4.0, 4.0
42, 61, 5.0, 5.0
42, 61, 6.0, 6.0
43, 62, 6.0, 6.0
43, 62, 7.0, 7.0
43, 63, 8.0, 8.0
43, 63, 8.0, 8.0
44, 63, 9.0, 9.0
44, 63, 9.0, 9.0
45, 64, 10.0, 10.0
45, 64, 11.0, 11.0
45, 64, 11.0, 11.0
45, 64, 12.0, 12.0
46, 66, 14.0, 14.0
46, 66, 15.0, 15.0
48, 68, 16.0, 16.0
48, 68, 17.0, 17.0
48, 69, 18.0, 18.0
48, 69, 18.0, 18.0
48, 69, 19.0, 19.0
49, 70, 20.0, 20.0
49, 70, 20.0, 20.0
50, 70, 21.0, 21.0
51, 72, 21.0, 21.0
51, 72, 22.0, 22.0
51, 72, 23.0, 23.0
51, 72, 23.0, 23.0
51, 72, 24.0, 24.0
52, 72, 24.0, 24.0
52, 72, 25.0, 25.0
52, 74, 26.0, 26.0
53, 73, 27.0, 27.0
53, 73, 27.0, 27.0
54, 74, 28.0, 28.0
54, 74, 28.0, 28.0
55, 76, 29.0, 29.0
55, 76, 30.0, 30.0
56, 77, 29.0, 29.0
55, 76, 30.0, 30.0
56, 76, 30.0, 30.0
55, 77, 31.0, 31.0
55, 77, 31.0, 31.0
56, 78, 32.0, 32.0
56, 77, 33.0, 33.0
56, 77, 33.0, 33.0
57, 78, 34.0, 34.0
57, 79, 35.0, 35.0
57, 79, 35.0, 35.0
58, 79, 36.0, 36.0
58, 79, 37.0, 37.0
58, 81, 37.0, 37.0
59, 81, 38.0, 38.0
59, 81, 38.0, 38.0
60, 81, 39.0, 39.0
61, 81, 40.0, 40.0
61, 81, 40.0, 40.0
61, 83, 41.0, 41.0
61, 83, 42.0, 42.0
61, 83, 42.0, 42.0
62, 84, 43.0, 43.0
62, 84, 43.0, 43.0
63, 84, 45.0, 45.0
64, 86, 47.0, 47.0
66, 87, 48.0, 48.0
66, 87, 49.0, 49.0
65, 88, 49.0, 49.0
66, 89, 50.0, 50.0
66, 89, 51.0, 51.0
66, 88, 51.0, 51.0
68, 91, 52.0, 52.0
68, 91, 53.0, 53.0
68, 89, 53.0, 53.0
68, 90, 54.0, 54.0
68, 90, 55.0, 55.0
69, 91, 55.0, 55.0
69, 91, 56.0, 56.0
70, 92, 57.0, 57.0
70, 93, 57.0, 57.0
70, 93, 58.0, 58.0
71, 94, 59.0, 59.0
71, 94, 59.0, 59.0
71, 94, 60.0, 60.0
72, 95, 60.0, 60.0
72, 95, 60.0, 60.0
72, 96, 61.0, 61.0
72, 96, 61.0, 61.0
74, 95, 63.0, 63.0
74, 97, 64.0, 64.0
74, 97, 65.0, 65.0
75, 97, 65.0, 65.0
75, 97, 66.0, 66.0
75, 97, 66.0, 66.0
76, 98, 67.0, 67.0
76, 98, 68.0, 68.0
77, 99, 68.0, 68.0
77, 101, 69.0, 69.0
77, 101, 70.0, 70.0
77, 100, 70.0, 70.0
78, 101, 71.0, 71.0
78, 101, 72.0, 72.0
79, 102, 72.0, 72.0
79, 102, 73.0, 73.0
79, 103, 74.0, 74.0
80, 103, 74.0, 74.0
80, 103, 75.0, 75.0
81, 104, 76.0, 76.0
81, 104, 76.0, 76.0
81, 104, 77.0, 77.0
82, 106, 77.0, 77.0
82, 106, 78.0, 78.0
83, 106, 79.0, 79.0
83, 106, 79.0, 79.0
83, 106, 80.0, 80.0
84, 108, 81.0, 81.0
84, 108, 81.0, 81.0
84, 107, 82.0, 82.0
85, 109, 83.0, 83.0
85, 109, 83.0, 83.0
86, 108, 84.0, 84.0
86, 109, 85.0, 85.0
86, 109, 85.0, 85.0
87, 110, 86.0, 86.0
88, 110, 86.0, 86.0
88, 110, 87.0, 87.0
89, 111, 88.0, 88.0
89, 111, 88.0, 88.0
89, 111, 89.0, 89.0
89, 113, 89.0, 89.0
89, 113, 90.0, 90.0
90, 113, 90.0, 91.0
90, 111, 90.0, 91.0
90, 111, 90.0, 92.0
91, 113, 90.0, 93.0
91, 112, 90.0, 93.0
91, 112, 90.0, 94.0
92, 112, 90.0, 95.0
92, 112, 90.0, 95.0
93, 112, 90.0, 96.0
93, 112, 90.0, 96.0
93, 112, 90.0, 97.0
93, 112, 90.0, 98.0
94, 112, 90.0, 98.0
94, 112, 90.0, 99.0
96, 112, 90.0, 100.0
96, 112, 90.0, 100.0
96, 112, 90.0, 101.0
96, 113, 90.0, 102.0
96, 113, 90.0, 102.0
97, 111, 90.0, 103.0
97, 111, 90.0, 104.0
98, 113, 90.0, 104.0
98, 113, 90.0, 105.0
99, 112, 90.0, 105.0
99, 112, 90.0, 106.0
100, 112, 90.0, 107.0
100, 113, 90.0, 107.0
100, 113, 90.0, 108.0
101, 112, 90.0, 109.0
101, 112, 90.0, 109.0
101, 112, 90.0, 110.0
101, 113, 90.0, 110.0
102, 112, 90.0, 111.0
102, 112, 90.0, 112.0
