39, 58, 1.0, 1.0
37, 58, 1.0, 1.0
37, 58, 2.0, 2.0
38, 59, 2.0, 2.0
38, 59, 3.0, 3.0
37, 60, 4.0, 4.0
37, 60, 4.0, 4.0
39, 61, 5.0, 5.0
333, 62, 5.0, 5.0
333, 62, 6.0, 6.0
39, 62, 7.0, 7.0
39, 62, 7.0, 7.0
40, 62, 8.0, 8.0
40, 62, 9.0, 9.0
41, 63, 9.0, 9.0
41, 63, 10.0, 10.0
42, 64, 10.0, 10.0
41, 65, 11.0, 11.0
41, 65, 12.0, 12.0
42, 66, 12.0, 12.0
42, 66, 13.0, 13.0
43, 66, 14.0, 14.0
43, 66, 14.0, 14.0
43, 67, 15.0, 15.0
44, 67, 16.0, 16.0
44, 67, 17.0, 17.0
44, 68, 17.0, 17.0
44, 68, 18.0, 18.0
45, 68, 18.0, 18.0
45, 69, 19.0, 19.0
45, 69, 20.0, 20.0
47, 71, 19.0, 19.0
47, 70, 20.0, 20.0
46, 70, 20.0, 20.0
46, 70, 21.0, 21.0
46, 71, 21.0, 21.0
46, 71, 22.0, 22.0
47, 71, 23.0, 23.0
47, 71, 23.0, 23.0
48, 72, 24.0, 24.0
49, 73, 25.0, 25.0
49, 73, 25.0, 25.0
49, 73, 26.0, 26.0
50, 74, 27.0, 27.0
50, 74, 27.0, 27.0
50, 320, 28.0, 28.0
50, 320, 29.0, 29.0
51, 75, 29.0, 29.0
51, 76, 30.0, 30.0
51, 76, 31.0, 31.0
52, 77, 31.0, 31.0
52, 77, 32.0, 32.0
52, 78, 32.0, 32.0
52, 78, 33.0, 33.0
53, 78, 34.0, 34.0
53, 79, 34.0, 34.0
53, 79, 35.0, 35.0
55, 79, 36.0, 36.0
55, 79, 37.0, 37.0
55, 80, 37.0, 37.0
55, 80, 38.0, 38.0
55, 80, 39.0, 39.0
56, 81, 39.0, 39.0
56, 81, 40.0, 40.0
56, 82, 40.0, 40.0
57, 83, 41.0, 41.0
57, 83, 42.0, 42.0
58, 83, 42.0, 42.0
58, 84, 43.0, 43.0
58, 84, 44.0, 44.0
58, 84, 44.0, 44.0
58, 84, 45.0, 45.0
60, 85, 46.0, 46.0
60, 85, 46.0, 46.0
60, 86, 47.0, 47.0
61, 86, 48.0, 48.0
61, 86, 48.0, 48.0
62, 88, 49.0, 49.0
62, 88, 50.0, 50.0
63, 89, 49.0, 49.0
63, 89, 50.0, 50.0
63, 88, 50.0, 50.0
63, 88, 51.0, 51.0
63, 90, 51.0, 51.0
63, 90, 52.0, 52.0
63, 90, 53.0, 53.0
63, 90, 53.0, 53.0
65, 91, 54.0, 54.0
65, 91, 55.0, 55.0
65, 91, 55.0, 55.0
65, 92, 56.0, 56.0
65, 92, 56.0, 56.0
66, 93, 57.0, 57.0
66, 93, 58.0, 58.0
67, 93, 58.0, 58.0
67, 93, 59.0, 59.0
68, 94, 60.0, 60.0
69, 95, 60.0, 60.0
69, 95, 61.0, 61.0
68, 96, 62.0, 62.0
68, 96, 62.0, 62.0
68, 96, 63.0, 63.0
71, 96, 64.0, 64.0
71, 96, 64.0, 64.0
70, 97, 65.0, 65.0
70, 97, 66.0, 66.0
71, 319, 66.0, 66.0
72, 99, 67.0, 67.0
72, 99, 68.0, 68.0
72, 99, 68.0, 68.0
72, 99, 69.0, 69.0
73, 101, 70.0, 70.0
73, 101, 70.0, 70.0
74, 101, 71.0, 71.0
75, 101, 72.0, 72.0
75, 101, 72.0, 72.0
75, 101, 73.0, 73.0
75, 101, 73.0, 73.0
76, 102, 74.0, 74.0
76, 102, 75.0, 75.0
77, 104, 75.0, 75.0
77, 104, 76.0, 76.0
77, 104, 77.0, 77.0
78, 105, 77.0, 77.0
78, 105, 78.0, 78.0
78, 105, 79.0, 79.0
79, 106, 79.0, 79.0
79, 106, 80.0, 80.0
81, 107, 81.0, 81.0
81, 107, 81.0, 81.0
79, 107, 82.0, 82.0
79, 107, 83.0, 83.0
81, 108, 83.0, 83.0
83, 110, 84.0, 84.0
83, 110, 85.0, 85.0
82, 109, 85.0, 85.0
83, 320, 86.0, 86.0
83, 320, 87.0, 87.0
84, 111, 87.0, 87.0
84, 111, 88.0, 88.0
84, 112, 89.0, 89.0
84, 112, 89.0, 89.0
84, 319, 90.0, 90.0
86, 112, 90.0, 90.0
86, 112, 90.0, 91.0
87, 112, 90.0, 92.0
87, 112, 90.0, 92.0
87, 113, 90.0, 93.0
88, 113, 90.0, 94.0
88, 113, 90.0, 94.0
89, 113, 90.0, 95.0
89, 113, 90.0, 96.0
88, 112, 90.0, 96.0
90, 112, 90.0, 97.0
90, 112, 90.0, 98.0
90, 113, 90.0, 98.0
90, 113, 90.0, 99.0
91, 113, 90.0, 100.0
91, 113, 90.0, 100.0
91, 112, 90.0, 101.0
91, 112, 90.0, 101.0
92, 112, 90.0, 102.0
92, 112, 90.0, 103.0
92, 112, 90.0, 103.0
94, 113, 90.0, 104.0
94, 113, 90.0, 105.0
94, 112, 90.0, 105.0
94, 112, 90.0, 106.0
96, 113, 90.0, 107.0
96, 113, 90.0, 107.0
95, 112, 90.0, 108.0
96, 112, 90.0, 109.0
96, 112, 90.0, 109.0
98, 113, 90.0, 110.0
98, 113, 90.0, 111.0
97, 113, 90.0, 111.0
97, 113, 90.0, 112.0
