39, 58, 1.0, 1.0
39, 58, 1.0, 1.0
39, 59, 2.0, 2.0
40, 58, 3.0, 3.0
40, 58, 3.0, 3.0
40, 60, 4.0, 4.0
40, 60, 5.0, 5.0
40, 61, 5.0, 5.0
40, 61, 6.0, 6.0
41, 61, 6.0, 6.0
41, 62, 7.0, 7.0
41, 62, 8.0, 8.0
42, 62, 9.0, 9.0
42, 63, 9.0, 9.0
42, 63, 10.0, 10.0
42, 63, 11.0, 11.0
43, 64, 11.0, 11.0
43, 65, 12.0, 12.0
44, 65, 13.0, 13.0
44, 66, 13.0, 13.0
44, 66, 14.0, 14.0
44, 66, 15.0, 15.0
45, 67, 15.0, 15.0
45, 67, 16.0, 16.0
45, 68, 16.0, 16.0
46, 68, 17.0, 17.0
46, 68, 18.0, 18.0
47, 68, 19.0, 19.0
47, 69, 19.0, 19.0
48, 70, 20.0, 20.0
48, 70, 21.0, 21.0
48, 70, 21.0, 21.0
49, 71, 22.0, 22.0
49, 71, 23.0, 23.0
49, 72, 23.0, 23.0
50, 73, 24.0, 24.0
50, 73, 25.0, 25.0
50, 73, 25.0, 25.0
50, 73, 26.0, 26.0
51, 73, 27.0, 27.0
51, 74, 27.0, 27.0
51, 74, 28.0, 28.0
52, 75, 28.0, 28.0
52, 75, 29.0, 29.0
52, 75, 30.0, 30.0
53, 76, 29.0, 29.0
54, 76, 30.0, 30.0
53, 76, 30.0, 30.0
53, 76, 31.0, 31.0
54, 77, 32.0, 32.0
53, 77, 32.0, 32.0
53, 77, 33.0, 33.0
54, 78, 33.0, 33.0
54, 78, 34.0, 34.0
55, 78, 35.0, 35.0
55, 78, 36.0, 36.0
56, 80, 36.0, 36.0
56, 79, 37.0, 37.0
57, 80, 37.0, 37.0
57, 80, 38.0, 38.0
57, 80, 39.0, 39.0
57, 80, 39.0, 39.0
57, 80, 40.0, 40.0
58, 82, 40.0, 40.0
58, 82, 41.0, 41.0
58, 82, 42.0, 42.0
58, 83, 42.0, 42.0
59, 84, 43.0, 43.0
60, 85, 44.0, 44.0
60, 85, 44.0, 44.0
60, 85, 45.0, 45.0
61, 85, 46.0, 46.0
61, 85, 46.0, 46.0
61, 85, 47.0, 47.0
63, 86, 48.0, 48.0
62, 87, 48.0, 48.0
62, 87, 49.0, 49.0
63, 88, 50.0, 50.0
64, 88, 50.0, 50.0
64, 88, 51.0, 51.0
65, 90, 52.0, 52.0
65, 89, 52.0, 52.0
65, 90, 53.0, 53.0
65, 90, 54.0, 54.0
66, 90, 54.0, 54.0
67, 92, 55.0, 55.0
67, 92, 56.0, 56.0
67, 91, 56.0, 56.0
67, 93, 57.0, 57.0
69, 93, 58.0, 58.0
68, 93, 58.0, 58.0
68, 93, 59.0, 59.0
70, 94, 60.0, 60.0
70, 95, 59.0, 59.0
70, 95, 60.0, 60.0
70, 94, 60.0, 60.0
70, 94, 61.0, 61.0
70, 95, 61.0, 61.0
70, 95, 62.0, 62.0
70, 95, 63.0, 63.0
71, 96, 63.0, 63.0
72, 97, 64.0, 64.0
72, 97, 64.0, 64.0
72, 97, 65.0, 65.0
73, 98, 66.0, 66.0
72, 98, 67.0, 67.0
73, 99, 67.0, 67.0
73, 99, 68.0, 68.0
75, 100, 68.0, 68.0
74, 100, 69.0, 69.0
74, 100, 70.0, 70.0
75, 100, 70.0, 70.0
76, 101, 71.0, 71.0
76, 101, 71.0, 71.0
76, 101, 72.0, 72.0
77, 102, 73.0, 73.0
77, 102, 73.0, 73.0
77, 102, 74.0, 74.0
77, 103, 75.0, 75.0
78, 103, 75.0, 75.0
78, 103, 76.0, 76.0
79, 105, 77.0, 77.0
79, 105, 77.0, 77.0
79, 106, 78.0, 78.0
79, 106, 79.0, 79.0
80, 106, 79.0, 79.0
81, 107, 80.0, 80.0
82, 107, 81.0, 81.0
82, 107, 81.0, 81.0
81, 107, 82.0, 82.0
83, 108, 83.0, 83.0
82, 109, 83.0, 83.0
82, 109, 84.0, 84.0
82, 110, 85.0, 85.0
84, 110, 85.0, 85.0
84, 111, 86.0, 86.0
84, 111, 87.0, 87.0
84, 110, 87.0, 87.0
86, 112, 88.0, 88.0
86, 112, 89.0, 89.0
85, 112, 89.0, 89.0
87, 113, 90.0, 90.0
88, 113, 90.0, 91.0
88, 113, 90.0, 91.0
89, 113, 90.0, 92.0
89, 112, 90.0, 93.0
89, 112, 90.0, 93.0
89, 112, 90.0, 94.0
90, 113, 90.0, 94.0
91, 113, 90.0, 95.0
91, 113, 90.0, 96.0
90, 113, 90.0, 96.0
91, 113, 90.0, 97.0
91, 113, 90.0, 98.0
92, 113, 90.0, 98.0
92, 113, 90.0, 99.0
93, 113, 90.0, 100.0
93, 113, 90.0, 100.0
93, 113, 90.0, 101.0
94, 113, 90.0, 102.0
94, 113, 90.0, 102.0
94, 113, 90.0, 103.0
94, 113, 90.0, 104.0
95, 112, 90.0, 104.0
95, 112, 90.0, 105.0
96, 112, 90.0, 106.0
96, 112, 90.0, 106.0
97, 112, 90.0, 107.0
97, 112, 90.0, 108.0
98, 113, 90.0, 108.0
98, 113, 90.0, 109.0
98, 113, 90.0, 110.0
99, 113, 90.0, 110.0
100, 113, 90.0, 111.0
100, 113, 90.0, 112.0
