-0.028349621881867817, -0.043229447447472376, 0.13178577316704437
-0.018482200081772236, -0.0425895961167284, 0.13179197717886743
-0.008548199145683824, -0.04189812619059244, 0.13180081799697102
0.001512576292730531, -0.04122992496022315, 0.13179898639419896
0.0027230708063606425, -0.04111544895768769, 0.1318731481252652
0.003909622191425198, -0.041002553540507955, 0.13188510979327445
0.013886938748196624, -0.04036965410980417, 0.13186847693757064
0.02387034951928356, -0.03971599588819786, 0.13183387159242116
0.03384684712197587, -0.039050323576223844, 0.13184948504309763
-0.03275872858757401, 0.022946961622912786, 0.10070740329020221
-0.022972892754062932, 0.023647048356942976, 0.10068722176945141
-0.012994089995785963, 0.024356545168669426, 0.10062522804054741
-0.0029936631792094365, 0.025024363459580715, 0.10067347468129
-0.0017480081135690024, 0.02500680177286996, 0.10078309335429245
-0.0005157335656948967, 0.025072297764553476, 0.10080740383271668
0.009539211466706889, 0.025789279149656962, 0.10071524382663821
0.01942741366781747, 0.026501398453155224, 0.10075385352803744
0.02948006893643862, 0.02717392768496148, 0.10078114412969644
-0.029477881997478993, -0.02658091329320788, 0.11819691507618754
-0.019611379924932434, -0.025913735694356597, 0.11820844493181301
-0.00965549538936507, -0.025254817257627703, 0.11819140612373066
0.000339891384388882, -0.0246111038085366, 0.1181748192893024
0.0015448849479867501, -0.02450480420025445, 0.11819570833142848
0.002808986306319706, -0.024402514900276905, 0.11820702393454256
0.01277988673490856, -0.023801469225205686, 0.11817714416650024
0.02276037401954225, -0.023177925103665103, 0.11815757407509563
0.032808732424115035, -0.022479179472501998, 0.1181478192246045
-0.03144302992839564, 0.002469165695796475, 0.10454139542603633
-0.02153892929222062, 0.0031634727033747955, 0.1045789402278544
-0.011550683789288363, 0.0038871589175716002, 0.10455967552484235
-0.0015089011687968125, 0.004499598302086662, 0.10461854027402595
-0.0003826662875543762, 0.0045659809199988435, 0.10462172631528491
0.0009170120614249095, 0.004646790731057507, 0.10462686766060414
0.010846356785984322, 0.0053860848567028425, 0.10466573068738848
0.020848987146794045, 0.006046379764921045, 0.1045879563211428
0.03079019493712459, 0.006686330352756927, 0.10456838618678767
-0.03312979936207609, 0.02803899826234956, 0.10034420209387296
-0.023260710644856443, 0.02872582797410378, 0.10031251011677766
-0.013321030349949272, 0.029366081021364305, 0.10035626915126734
-0.0033079723670759046, 0.02999187404408766, 0.10043463774602368
-0.0020932289997633914, 0.03009751407995414, 0.10036738889714655
-0.0008335245429514112, 0.030194975513370814, 0.10040129612073972
0.00910634216487552, 0.030879681055158474, 0.10032756341752647
0.019187674133766437, 0.03148318043433326, 0.10031013048073109
0.029086796580357812, 0.032198915802543374, 0.1003036932158354
-0.03323800262695331, 0.030046586502152674, 0.10022884316022657
-0.02344188405864162, 0.030664109195809496, 0.1002604403729057
